identity_key,reading_type,reading_name,source_label,display_ref,canonical_mt_ref,canonical_lxx_ref,source_convention,canonicalization_confidence,canonicalization_note,spans_json
rid_149496b1ed25a9ed714c,scripture,,"Ps 69:1,69:16","Ps 69:1,69:16 (LXX Ps 68:1; Ps 68:16)","Ps 69:1,69:16",Ps 68:1; Ps 68:16,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:1; Ps 68:16"", ""canonical_mt_ref"": ""Ps 69:1,69:16"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:1,69:16"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 1, ""verse_start"": 1}, {""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:1; Ps 68:16"", ""canonical_mt_ref"": ""Ps 69:1,69:16"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:1,69:16"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 16, ""verse_start"": 16}]"
rid_73f7d128f9f5b1e1bb13,scripture,,"Ps 69:1,69:9","Ps 69:1,69:9 (LXX Ps 68:1; Ps 68:9)","Ps 69:1,69:9",Ps 68:1; Ps 68:9,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:1; Ps 68:9"", ""canonical_mt_ref"": ""Ps 69:1,69:9"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:1,69:9"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 1, ""verse_start"": 1}, {""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:1; Ps 68:9"", ""canonical_mt_ref"": ""Ps 69:1,69:9"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:1,69:9"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 9, ""verse_start"": 9}]"
rid_b12c328eec8b0a237b95,scripture,,"Ps 69:1-2,69:21","Ps 69:1-2,69:21 (LXX Ps 68:1-2; Ps 68:21)","Ps 69:1-2,69:21",Ps 68:1-2; Ps 68:21,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:1-2; Ps 68:21"", ""canonical_mt_ref"": ""Ps 69:1-2,69:21"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:1-2,69:21"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 1}, {""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:1-2; Ps 68:21"", ""canonical_mt_ref"": ""Ps 69:1-2,69:21"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:1-2,69:21"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 21, ""verse_start"": 21}]"
rid_f7dce566f98596f724e3,scripture,,Ps 69:17,Ps 69:17 (LXX Ps 68:17),Ps 69:17,Ps 68:17,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:17"", ""canonical_mt_ref"": ""Ps 69:17"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:17"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 17, ""verse_start"": 17}]"
rid_aeefff0cfc6d2be5b175,scripture,,"Ps 69:2-3,69:21","Ps 69:2-3,69:21 (LXX Ps 68:2-3; Ps 68:21)","Ps 69:2-3,69:21",Ps 68:2-3; Ps 68:21,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:2-3; Ps 68:21"", ""canonical_mt_ref"": ""Ps 69:2-3,69:21"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:2-3,69:21"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 3, ""verse_start"": 2}, {""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:2-3; Ps 68:21"", ""canonical_mt_ref"": ""Ps 69:2-3,69:21"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:2-3,69:21"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 21, ""verse_start"": 21}]"
rid_40b0aa5cdc4dd720eeba,scripture,,Ps 69:25-26,Ps 69:25-26 (LXX Ps 68:25-26),Ps 69:25-26,Ps 68:25-26,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:25-26"", ""canonical_mt_ref"": ""Ps 69:25-26"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:25-26"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 26, ""verse_start"": 25}]"
rid_33f729c537fa32de8f30,scripture,,Ps 69:30,Ps 69:30 (LXX Ps 68:30),Ps 69:30,Ps 68:30,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:30"", ""canonical_mt_ref"": ""Ps 69:30"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:30"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 30, ""verse_start"": 30}]"
rid_a9ee1683f6ec1bb20344,scripture,,Ps 69:32,Ps 69:32 (LXX Ps 68:32),Ps 69:32,Ps 68:32,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:32"", ""canonical_mt_ref"": ""Ps 69:32"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:32"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 32, ""verse_start"": 32}]"
rid_e4c22cc080d5cafbff40,scripture,,Ps 69:33,Ps 69:33 (LXX Ps 68:33),Ps 69:33,Ps 68:33,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 68:33"", ""canonical_mt_ref"": ""Ps 69:33"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 69:33"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 33, ""verse_start"": 33}]"
rid_7723bfeb2b6e2371de51,scripture,,Ps 6:1,Ps 6:1,Ps 6:1,Ps 6:1,mt_nkjv,high,same_chapter,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 6:1"", ""canonical_mt_ref"": ""Ps 6:1"", ""chapter_end"": 6, ""chapter_start"": 6, ""confidence"": ""high"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 6:1"", ""validation_basis"": ""same_chapter"", ""verse_end"": 1, ""verse_start"": 1}]"
rid_7727752ced614b97f28b,scripture,,Ps 6:2-3,Ps 6:1-2 (LXX Ps 6:2-3),Ps 6:1-2,Ps 6:2-3,lxx_liturgical_or_fixture_label,high,fixture label mapped by prior content comparison,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 6:2-3"", ""canonical_mt_ref"": ""Ps 6:1-2"", ""chapter_end"": 6, ""chapter_start"": 6, ""confidence"": ""high"", ""source_convention"": ""lxx_liturgical_or_fixture_label"", ""source_ref"": ""Ps 6:2-3"", ""validation_basis"": ""fixture label mapped by prior content comparison"", ""verse_end"": 3, ""verse_start"": 2}]"
rid_920a10655ce726a83e08,scripture,,Ps 6:2,Ps 6:2,Ps 6:2,Ps 6:2,mt_nkjv,high,same_chapter,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 6:2"", ""canonical_mt_ref"": ""Ps 6:2"", ""chapter_end"": 6, ""chapter_start"": 6, ""confidence"": ""high"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 6:2"", ""validation_basis"": ""same_chapter"", ""verse_end"": 2, ""verse_start"": 2}]"
rid_6a749188726ed430761c,scripture,,Ps 6:2-3,Ps 6:2-3,Ps 6:2-3,Ps 6:2-3,mt_nkjv,high,same_chapter,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 6:2-3"", ""canonical_mt_ref"": ""Ps 6:2-3"", ""chapter_end"": 6, ""chapter_start"": 6, ""confidence"": ""high"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 6:2-3"", ""validation_basis"": ""same_chapter"", ""verse_end"": 3, ""verse_start"": 2}]"
rid_074f82179a447e761e63,scripture,,"Ps 6:2-3,69:17","Ps 6:2-3,69:17 (LXX Ps 6:2-3,69:17; Ps 68:17)","Ps 6:2-3,69:17","Ps 6:2-3,69:17; Ps 68:17",mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 6:2-3,69:17; Ps 68:17"", ""canonical_mt_ref"": ""Ps 6:2-3,69:17"", ""chapter_end"": 6, ""chapter_start"": 6, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 6:2-3,69:17"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 3, ""verse_start"": 2}, {""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 6:2-3,69:17; Ps 68:17"", ""canonical_mt_ref"": ""Ps 6:2-3,69:17"", ""chapter_end"": 69, ""chapter_start"": 69, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 6:2-3,69:17"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 17, ""verse_start"": 17}]"
rid_0e0228ec890c839fa049,scripture,,Ps 70,Ps 70 (LXX Ps 69),Ps 70,Ps 69,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 69"", ""canonical_mt_ref"": ""Ps 70"", ""chapter_end"": 70, ""chapter_start"": 70, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 70"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": null, ""verse_start"": null}]"
rid_72fe2a03f1c8eb22e049,scripture,,Ps 70:1,Ps 70:1 (LXX Ps 69:1),Ps 70:1,Ps 69:1,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 69:1"", ""canonical_mt_ref"": ""Ps 70:1"", ""chapter_end"": 70, ""chapter_start"": 70, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 70:1"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 1, ""verse_start"": 1}]"
rid_a2c61fc1bb8c0b46c4c6,scripture,,Ps 70:1-2,Ps 70:1-2 (LXX Ps 69:1-2),Ps 70:1-2,Ps 69:1-2,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 69:1-2"", ""canonical_mt_ref"": ""Ps 70:1-2"", ""chapter_end"": 70, ""chapter_start"": 70, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 70:1-2"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 1}]"
rid_3f024b09125110bc07d7,scripture,,Ps 70:5,Ps 70:5 (LXX Ps 69:5),Ps 70:5,Ps 69:5,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 69:5"", ""canonical_mt_ref"": ""Ps 70:5"", ""chapter_end"": 70, ""chapter_start"": 70, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 70:5"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 5, ""verse_start"": 5}]"
rid_cdbc47d9e2e491867bfb,scripture,,Ps 71:18-19,Ps 71:18-19 (LXX Ps 70:18-19),Ps 71:18-19,Ps 70:18-19,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 70:18-19"", ""canonical_mt_ref"": ""Ps 71:18-19"", ""chapter_end"": 71, ""chapter_start"": 71, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 71:18-19"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 19, ""verse_start"": 18}]"
rid_77a9ba5ce6e6b2ec39ce,scripture,,Ps 71:5-7,Ps 71:5-7 (LXX Ps 70:5-7),Ps 71:5-7,Ps 70:5-7,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 70:5-7"", ""canonical_mt_ref"": ""Ps 71:5-7"", ""chapter_end"": 71, ""chapter_start"": 71, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 71:5-7"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 7, ""verse_start"": 5}]"
rid_c49ccce455aa8f634c50,scripture,,Ps 71:7-8,Ps 71:7-8 (LXX Ps 70:7-8),Ps 71:7-8,Ps 70:7-8,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 70:7-8"", ""canonical_mt_ref"": ""Ps 71:7-8"", ""chapter_end"": 71, ""chapter_start"": 71, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 71:7-8"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 8, ""verse_start"": 7}]"
rid_dad5112f8b42c132267b,scripture,,Ps 72:1-19,Ps 72:1-19 (LXX Ps 71:1-19),Ps 72:1-19,Ps 71:1-19,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 71:1-19"", ""canonical_mt_ref"": ""Ps 72:1-19"", ""chapter_end"": 72, ""chapter_start"": 72, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 72:1-19"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 19, ""verse_start"": 1}]"
rid_e61b20ab13d110a3818b,scripture,,Ps 72:1-2,Ps 72:1-2 (LXX Ps 71:1-2),Ps 72:1-2,Ps 71:1-2,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 71:1-2"", ""canonical_mt_ref"": ""Ps 72:1-2"", ""chapter_end"": 72, ""chapter_start"": 72, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 72:1-2"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 1}]"
rid_641f2ed26a101616f41f,scripture,,Ps 72:10,Ps 72:10 (LXX Ps 71:10),Ps 72:10,Ps 71:10,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 71:10"", ""canonical_mt_ref"": ""Ps 72:10"", ""chapter_end"": 72, ""chapter_start"": 72, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 72:10"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 10, ""verse_start"": 10}]"
rid_deba6ee66b593183ef0b,scripture,,Ps 72:11,Ps 72:11 (LXX Ps 71:11),Ps 72:11,Ps 71:11,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 71:11"", ""canonical_mt_ref"": ""Ps 72:11"", ""chapter_end"": 72, ""chapter_start"": 72, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 72:11"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 11, ""verse_start"": 11}]"
rid_e8eced48c530d5606657,scripture,,Ps 72:15,Ps 72:15 (LXX Ps 71:15),Ps 72:15,Ps 71:15,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 71:15"", ""canonical_mt_ref"": ""Ps 72:15"", ""chapter_end"": 72, ""chapter_start"": 72, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 72:15"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 15, ""verse_start"": 15}]"
rid_49bfec5defe20868c158,scripture,,Ps 72:17,Ps 72:17 (LXX Ps 71:17),Ps 72:17,Ps 71:17,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 71:17"", ""canonical_mt_ref"": ""Ps 72:17"", ""chapter_end"": 72, ""chapter_start"": 72, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 72:17"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 17, ""verse_start"": 17}]"
rid_dc9da15e1e47924e6604,scripture,,Ps 72:18-19,Ps 72:18-19 (LXX Ps 71:18-19),Ps 72:18-19,Ps 71:18-19,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 71:18-19"", ""canonical_mt_ref"": ""Ps 72:18-19"", ""chapter_end"": 72, ""chapter_start"": 72, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 72:18-19"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 19, ""verse_start"": 18}]"
rid_8c10cc3da941df72144e,scripture,,Ps 72:19,Ps 72:19 (LXX Ps 71:19),Ps 72:19,Ps 71:19,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 71:19"", ""canonical_mt_ref"": ""Ps 72:19"", ""chapter_end"": 72, ""chapter_start"": 72, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 72:19"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 19, ""verse_start"": 19}]"
rid_9d9be588a7379f907fe3,scripture,,Ps 72:6-7,Ps 72:6-7 (LXX Ps 71:6-7),Ps 72:6-7,Ps 71:6-7,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 71:6-7"", ""canonical_mt_ref"": ""Ps 72:6-7"", ""chapter_end"": 72, ""chapter_start"": 72, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 72:6-7"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 7, ""verse_start"": 6}]"
rid_7a86e72c0ef4688be58e,scripture,,Ps 73:23,Ps 73:23 (LXX Ps 72:23),Ps 73:23,Ps 72:23,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 72:23"", ""canonical_mt_ref"": ""Ps 73:23"", ""chapter_end"": 73, ""chapter_start"": 73, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 73:23"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 23, ""verse_start"": 23}]"
rid_2e1d16bb2b56991c68e5,scripture,,"Ps 73:23-24,73:28","Ps 73:23-24,73:28 (LXX Ps 72:23-24; Ps 72:28)","Ps 73:23-24,73:28",Ps 72:23-24; Ps 72:28,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 72:23-24; Ps 72:28"", ""canonical_mt_ref"": ""Ps 73:23-24,73:28"", ""chapter_end"": 73, ""chapter_start"": 73, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 73:23-24,73:28"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 24, ""verse_start"": 23}, {""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 72:23-24; Ps 72:28"", ""canonical_mt_ref"": ""Ps 73:23-24,73:28"", ""chapter_end"": 73, ""chapter_start"": 73, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 73:23-24,73:28"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 28, ""verse_start"": 28}]"
rid_59a4739e08bb44f1596a,scripture,,Ps 73:24,Ps 73:24 (LXX Ps 72:24),Ps 73:24,Ps 72:24,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 72:24"", ""canonical_mt_ref"": ""Ps 73:24"", ""chapter_end"": 73, ""chapter_start"": 73, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 73:24"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 24, ""verse_start"": 24}]"
rid_cf0b25f3e901a3016d43,scripture,,Ps 73:28,Ps 73:28 (LXX Ps 72:28),Ps 73:28,Ps 72:28,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 72:28"", ""canonical_mt_ref"": ""Ps 73:28"", ""chapter_end"": 73, ""chapter_start"": 73, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 73:28"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 28, ""verse_start"": 28}]"
rid_aed2ab2699f759e9b617,scripture,,Ps 74:12,Ps 74:12 (LXX Ps 73:12),Ps 74:12,Ps 73:12,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 73:12"", ""canonical_mt_ref"": ""Ps 74:12"", ""chapter_end"": 74, ""chapter_start"": 74, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 74:12"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 12, ""verse_start"": 12}]"
rid_567e226425f209d1f77b,scripture,,Ps 74:13,Ps 74:13 (LXX Ps 73:13),Ps 74:13,Ps 73:13,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 73:13"", ""canonical_mt_ref"": ""Ps 74:13"", ""chapter_end"": 74, ""chapter_start"": 74, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 74:13"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 13, ""verse_start"": 13}]"
rid_a338edd3b11ffd46b5d7,scripture,,Ps 74:2,Ps 74:2 (LXX Ps 73:2),Ps 74:2,Ps 73:2,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 73:2"", ""canonical_mt_ref"": ""Ps 74:2"", ""chapter_end"": 74, ""chapter_start"": 74, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 74:2"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 2}]"
rid_1867d9c2b0daca87e6b2,scripture,,Ps 74:22,Ps 74:22 (LXX Ps 73:22),Ps 74:22,Ps 73:22,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 73:22"", ""canonical_mt_ref"": ""Ps 74:22"", ""chapter_end"": 74, ""chapter_start"": 74, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 74:22"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 22, ""verse_start"": 22}]"
rid_9ffd4391d683c6f38edb,scripture,,Ps 74:23,Ps 74:23 (LXX Ps 73:23),Ps 74:23,Ps 73:23,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 73:23"", ""canonical_mt_ref"": ""Ps 74:23"", ""chapter_end"": 74, ""chapter_start"": 74, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 74:23"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 23, ""verse_start"": 23}]"
rid_a3f5073dddfb441f0ed7,scripture,,Ps 76:1,Ps 76:1 (LXX Ps 75:1),Ps 76:1,Ps 75:1,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 75:1"", ""canonical_mt_ref"": ""Ps 76:1"", ""chapter_end"": 76, ""chapter_start"": 76, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 76:1"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 1, ""verse_start"": 1}]"
rid_1f20371b4a5551e7ef24,scripture,,Ps 76:1-2,Ps 76:1-2 (LXX Ps 75:1-2),Ps 76:1-2,Ps 75:1-2,mt_nkjv,medium,chapter_mapped_verse_offset_not_guessed,"[{""book"": ""Ps"", ""canonical_lxx_ref"": ""Ps 75:1-2"", ""canonical_mt_ref"": ""Ps 76:1-2"", ""chapter_end"": 76, ""chapter_start"": 76, ""confidence"": ""medium"", ""source_convention"": ""mt_nkjv"", ""source_ref"": ""Ps 76:1-2"", ""validation_basis"": ""chapter_mapped_verse_offset_not_guessed"", ""verse_end"": 2, ""verse_start"": 1}]"
