day_title,service_hour,identity_key,display_ref,lifecycle_status,current_status,removed_marker,source_authority_tier,source_titles,source_editions,source_locators,attestation_bucket,current_authority,valid_from,valid_to,derivation,attesting_sources
Wednesday,Sixth Hour,rid_494b4f4a32be5964f7a7,"Ps 83:2,83:5 (LXX Ps 82:2; Ps 82:5)",candidate_current_pending_current_authority_check,pending_psalm_equivalence_unresolved,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 69; source_ref=Ps 83:2,5; John 12:1-8",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday,Sixth Hour,rid_636b325ce818d089c903,Ps 84:4 (LXX Ps 83:5),current,current_confirmed_coptic_reader,,current_authority,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 16; source_ref=Psalm 83:5,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day
Wednesday,Sixth Hour,rid_8b0ba0644695bd53a112,Memoirs of Job,current,current_confirmed_coptic_reader,,current_authority,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 14; source_ref=Memoirs of Job,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day
Wednesday,Sixth Hour,rid_8c5876bf280fd5764810,Jn 12:1-8,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15","out/data/pascha_day_hour_index.csv:row 69; source_ref=Ps 83:2,5; John 12:1-8 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 17; source_ref=John 12:1-8",current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Sixth Hour,rid_95b8bc94505475351957,Sir 23:7-14,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 67; source_ref=Sir 23:7-14 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 13; source_ref=Sirach 23:7-14,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Sixth Hour,rid_bcacd0a510d40997540d,Job 28:1-2,historical_or_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 298 line 7519 as Job 27:16-28:2; absent from Coptic Reader Wednesday Day fixture supplied by George)",working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 68; source_ref=Job 27:16-20; Job 28:1-2,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Wednesday,Sixth Hour,rid_ca96f0f620d9e3e08225,Job 27:16-20,historical_or_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 298 line 7519 as Job 27:16-28:2; absent from Coptic Reader Wednesday Day fixture supplied by George)",working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 68; source_ref=Job 27:16-20; Job 28:1-2,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite
Wednesday,Sixth Hour,rid_ffbd3a8ab8e47edbca9d,Exod 14:13-15:1,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 66; source_ref=Exod 14:13-15:1 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 12; source_ref=Exodus 14:13-15:1,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Third Hour,rid_3a7b3b128117ad907040,Exod 13:17-22,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 62; source_ref=Exod 13:17-22 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 7; source_ref=Exodus 13:17-22,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Third Hour,rid_49c878d9ac64a1791795,Sir 22:7-18,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15",out/data/pascha_day_hour_index.csv:row 63; source_ref=Sir 22:7-18 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 8; source_ref=Sirach 22:7-18,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday,Third Hour,rid_4af80e7a6f8ba1d41eb7,Ps 42:5 (LXX Ps 41:6),current,current_confirmed_coptic_reader,,current_authority,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 9; source_ref=Psalm 41:6,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day
Wednesday,Third Hour,rid_848c8fc9d17938a036f1,"Prov 4:4-27,5:1-4",historical_or_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 299 line 7552 as Prov 4:4-27,5:1-4; absent from Coptic Reader Wednesday Day fixture supplied by George)",historical_printed_witness; working_local_source,St. Mary Ottawa Holy Pascha extracted text; pierresaid Katameros API SQLite source bundled in repo,"Lent 1734 A.M., 2018 A.D. eBook extracted text; local repo snapshot of pierresaid Katameros API SQLite database","out/data/pascha_day_hour_index.csv:row 64; source_ref=Prov 4:4-5:4 || out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 7552; source_ref=Prov 4:4-27,5:1-4",old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,katameros_api_sqlite; st_mary_ottawa_pascha
Wednesday,Third Hour,rid_a957214de809fb6c875f,LXX Ps 41:1 (MT equivalent pending),current,current_confirmed_coptic_reader,,current_authority,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George","manual Coptic Reader fixture supplied by George, 2026-06-15",tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 10; source_ref=Psalm 41:1,current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day
Wednesday,Third Hour,rid_d6ad5776f0ccbae35639,Job 27:16-28:2,historical_or_removed,historical_candidate_removed,"(removed, attested St. Mary Ottawa Holy Pascha p. 298 line 7519 as Job 27:16-28:2; absent from Coptic Reader Wednesday Day fixture supplied by George)",historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 7519; source_ref=Job 27:16-28:2,old_edition_only_candidate_removed,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only_candidate_removed,st_mary_ottawa_pascha
Wednesday,Third Hour,rid_ec764e70bc1afcf5a3fc,"Ps 41:1,41:6 (LXX Ps 40:1; Ps 40:6)",candidate_current_pending_current_authority_check,pending_psalm_equivalence_unresolved,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 65; source_ref=Ps 41:6,1; Luke 22:1-6",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday,Third Hour,rid_ecefcd5c90972a53de97,Lk 22:1-6,current,current_confirmed_by_fixture_equivalence; current_confirmed_coptic_reader,,current_authority; working_local_source,"Coptic Reader app, Pascha Wednesday Day fixture supplied by George; pierresaid Katameros API SQLite source bundled in repo","local repo snapshot of pierresaid Katameros API SQLite database; manual Coptic Reader fixture supplied by George, 2026-06-15","out/data/pascha_day_hour_index.csv:row 65; source_ref=Ps 41:6,1; Luke 22:1-6 || tests/fixtures/pascha_wednesday_day_coptic_reader.json:row 11; source_ref=Luke 22:1-6",current_confirmed,Coptic Reader fixture where captured,current,,current_confirmed,coptic_reader_fixture_wednesday_day; katameros_api_sqlite
Wednesday Eve,Eleventh Hour,rid_6dcf6122d785e98450f1,Ps 57:1 (LXX Ps 56:1),candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 87; source_ref=Ps 57:1; John 11:55-57,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday Eve,Eleventh Hour,rid_86a14760f5eee2200c69,Jn 11:55-57,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 87; source_ref=Ps 57:1; John 11:55-57,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday Eve,Eleventh Hour,rid_911892923f645ebfa5fb,Wis 7:24-30,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 86; source_ref=Wis 7:24-30,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday Eve,First Hour,rid_067caec0901dc9284fdd,Matt 22:1-14,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 6413; source_ref=Matt 22:1-14,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Wednesday Eve,First Hour,rid_149496b1ed25a9ed714c,"Ps 69:1,69:16 (LXX Ps 68:1; Ps 68:16)",candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 79; source_ref=Ps 69:1,16; John 10:17-21",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday Eve,First Hour,rid_4c8185db2dc57feb8771,Jn 10:17-21,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,"out/data/pascha_day_hour_index.csv:row 79; source_ref=Ps 69:1,16; John 10:17-21",single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday Eve,First Hour,rid_71e7910ac7d138e71853,Ps 59:16-17 (LXX Ps 58:16-17),historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 6406; source_ref=Ps 59:16-17,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Wednesday Eve,First Hour,rid_af6bf4bf6c1d0b812cd2,Jer 43:5-11,candidate_current_pending_current_authority_check,current_working_source_not_coptic_reader_checked,,working_local_source,pierresaid Katameros API SQLite source bundled in repo,local repo snapshot of pierresaid Katameros API SQLite database,out/data/pascha_day_hour_index.csv:row 78; source_ref=Jer 43:5-11,single_source_candidate,no scoped current authority confirmation,undated,,single_source_candidate,katameros_api_sqlite
Wednesday Eve,First Hour,rid_b938964452264e52d765,Ezek 22:23-28,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 6361; source_ref=Ezek 22:23-28,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
Wednesday Eve,First Hour,rid_e5780cc9c4eea5ac6dec,Ezek 22:17-22,historical_or_removed,historical_witness,,historical_printed_witness,St. Mary Ottawa Holy Pascha extracted text,"Lent 1734 A.M., 2018 A.D. eBook extracted text",out/sources/St_Mary_Ottawa_Katameros_Holy_Pascha_EN.txt:line 6338; source_ref=Ezek 22:17-22,old_edition_only,historical source is witness only,historical witness,before current Coptic Reader fixture where fixture applies,old_edition_only,st_mary_ottawa_pascha
