testament,book,chapter,matched_reading_ref,identity_key,occasion_id,occasion_short_label,season,service,hour,slot,status,attesting_edition
New Testament,1 Peter,3,1Pet 3:1-7,rid_5d4036fe50c9b3b18f71,tubah-02-01,"The Departure of St. Theonas, 16th Pope of Alexandria",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:1-7,rid_5d4036fe50c9b3b18f71,tubah-08-01,The Consecration of St. Macarius' Church,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:1-7,rid_5d4036fe50c9b3b18f71,tut-03-01,A Council held in the city of Alexandria,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:1-7,rid_5d4036fe50c9b3b18f71,tut-07-01,"The Martyrdom of Sts. Agathon, Peter, John, Amun and Amuna and Their Mother, Rebecca",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:10-18,rid_69ac7de4e20484114479,great-lent-jonah-nineveh-cycle,Great Lent/Jonah/Nineveh cycle,Great Lent,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:10-18,rid_69ac7de4e20484114479,monday-of-the-fifth-week-of-great-lent,Monday of the fifth week of Great Lent,Great Lent,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,amshir-04-01,"The Martyrdom of St. Agabus, One of the Seventy Disciples",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,amshir-04-01,"The Martyrdom of St. Agabus, One of the Seventy Disciples",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,babah-22-01,The Martyrdom of Saint Luke the Evangelist,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,babah-22-01,The Martyrdom of Saint Luke the Evangelist,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,hator-8,Hator 8,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,hatur-08-01,The Commemoration of the Four Incorporeal Beasts,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,holy-fifty-days-pentecost-cycle,Holy Fifty Days/Pentecost cycle,Holy Fifty Days,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,kiak-18,Kiak 18,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,kiyahk-18-01,The Commemoration of the Relocation of the Relics of St. Titus to Constantinople,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,the-feast-of-the-ascension,The Feast of the Ascension,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,the-second-day-of-feast-of-epiphany,The Second Day of Feast of Epiphany,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:15-22,rid_aa4f020e4eb5e0642535,tubah-12-01,The Commemoration of the Archangel Michael,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:15-4:6,rid_8649e0952bc45c108be1,the-feast-of-resurrection,The Feast of Resurrection,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:17-22,rid_44d1db1725de705d53af,jonah-s-feast,Jonah's Feast,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:25-4,rid_921a9bcb5f3d0f86d6db,holy-fifty-days-pentecost-cycle,Holy Fifty Days/Pentecost cycle,Holy Fifty Days,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,abib-01-01,The Martyrdom of Saint Febronia the Ascetic,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,abib-01-01,The Martyrdom of Saint Febronia the Ascetic,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,abib-17-01,The Martyrdom of St. Euphemia,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,abib-17-01,The Martyrdom of St. Euphemia,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,abib-28-01,The Departure of St. Mary Magdalene,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,abib-28-01,The Departure of St. Mary Magdalene,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,babah-01-01,The Martyrdom of Saint Anastasia,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,babah-01-01,The Martyrdom of Saint Anastasia,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,babah-06-01,"The Departure of the Righteous Hannah, the Prophetess Mother of Samuel, the Prophet",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,baramhat-15-01,The Departure of St. Sarah the nun,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,baramhat-26-01,"The Departure of St. Euphrasia (Eupraxia), the virgin",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,barmuda-11,Barmuda 11,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,barmuda-25,Barmuda 25,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,barmuda-6,Barmuda 6,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,barmuda-8,Barmuda 8,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,fast-of-nineveh,Fast of Nineveh,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,hatoor-10,Hatoor 10,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,hator-10,Hator 10,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,kiak-26,Kiak 26,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:5-14,rid_9a5e8798b9ac4c826a84,kiyahk-26-01,The Martyrdom of St. Anastasia,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,abib-11-01,"The Martyrdom of Sts. John and Simon, his cousin",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,abib-11-01,"The Martyrdom of Sts. John and Simon, his cousin",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,abib-20-01,The Martyrdom of St. Theodore of Shotep,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,abib-20-01,The Martyrdom of St. Theodore of Shotep,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,abib-22-01,"The Commemoration of the Martyrdom of St. Macarius, the Son of Basilides (Wasilides) the Minister",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,abib-22-01,"The Commemoration of the Martyrdom of St. Macarius, the Son of Basilides (Wasilides) the Minister",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-13-01,"The Martyrdom of St. Sergius of Atripe, His Father, Mother, Sister, and Many Others with Them",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-13-01,"The Martyrdom of St. Sergius of Atripe, His Father, Mother, Sister, and Many Others with Them",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-17-01,"The Martyrdom of St. Mina (Menas), the Monk",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-17-01,"The Martyrdom of St. Mina (Menas), the Monk",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-23-01,"The Martyrdom of St. Eusebius, Son of Basilides, the Minister",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-23-01,"The Martyrdom of St. Eusebius, Son of Basilides, the Minister",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-25-01,"The Martyrdom of Sts. Archippus, Philemon and Lycia the Virgin",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-25-01,"The Martyrdom of Sts. Archippus, Philemon and Lycia the Virgin",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-28-01,"The Martyrdom of St. Theodore, the Roman",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,amshir-28-01,"The Martyrdom of St. Theodore, the Roman",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,babah-15-01,"The Martyrdom of Saint Panteleimon, the Physician",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,babah-19-01,The Assembly of the Council of Antioch against Paul of Samosata,Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,babah-15-01,"The Martyrdom of Saint Panteleimon, the Physician",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-15,rid_7c1265d433c5721da0c8,babah-19-01,The Assembly of the Council of Antioch against Paul of Samosata,Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
New Testament,1 Peter,3,1Pet 3:8-22,rid_fc00b0c70fab6e0a9ea2,myron-consecration,myron_consecration,Special service,liturgy,,liturgy,current_public_or_local_reference,local package snapshot
New Testament,1 Peter,4,1Pet 4:1-11,rid_c8301ac6e0b3cf7e0fdb,abib-21-01,"The Commemoration of the Lady, the Virgin Mary",Annual / fixed or ordinary cycle,Liturgy,,Catholic Epistle,current_public_or_local_reference,local cache covering 2020 to 2035
New Testament,1 Peter,4,1Pet 4:1-11,rid_c8301ac6e0b3cf7e0fdb,abib-21-01,"The Commemoration of the Lady, the Virgin Mary",Annual / fixed or ordinary cycle,liturgy_catholic,,liturgy_catholic,current_public_or_local_reference,local repo snapshot of pierresaid Katameros API SQLite database
